CAE_TOWN,CAE_ADDRESS,ADDITIONAL_CPVS,DAY_COS,CAE_NAME,MAIN_CPV_CODE_GPA,CPV,TAL_LOCATION_NUTS,VALUE_EURO_FIN_2,CAE_POSTAL_CODE,DAY_SIN,VALUE_EURO_LOG,CORRECTIONS,VALUE_EURO_FIN_1,NUMBER_AWARDS,LOTS_NUMBER,TYPE_OF_CONTRACT,TARGET_CLASS
106,206,135,-0.9646141756912435,222,45233.0,45233223,0,23613426.31,1,0.26366549272800704,16.97732606201654,0,23613426.31,7,8.0,2,2
134,12,238,-0.4132786077829042,197,45111.0,45111100,77,602253.21,116,0.9106046300942162,13.308434910905154,0,602253.21,1,1.0,2,3
106,194,135,0.9711000518829505,226,45000.0,45000000,0,17194167.96,30,-0.23867276600594997,16.659599781125255,0,17194167.96,1,1.0,2,4
106,94,540,0.9226395488404876,149,45230.0,45230000,17,332996.98,19,0.38566340624360707,12.715891702878116,0,332996.98,1,1.0,2,4
101,19,135,0.4054257283599973,201,45000.0,45000000,75,167022.03,3,-0.9141279881853337,12.0258869860826,0,167022.03,1,1.0,2,3
90,116,135,0.15855938510313475,191,45230.0,45230000,0,1780179.73,258,0.9873494423939864,14.392225450821934,0,1780179.73,1,1.0,2,2
172,242,135,0.941317317512847,301,45215.0,45215213,7,18004688.72,40,-0.33752289959411347,16.706142821925788,0,18004688.72,1,1.0,2,3
167,238,337,-0.9192859697186104,300,45210.0,45000000,82,9396095.86,173,0.39359027665646673,16.055804933349783,0,9396095.86,1,1.0,2,2
65,39,288,-0.09882013873287211,109,45241.0,45241000,48,6840685.18,223,-0.9951053111006974,15.738398603280597,0,6840685.18,1,1.0,2,2
45,132,135,-0.300819807635668,81,45442.0,45442100,70,3552910.57,154,-0.9536809966304455,15.083277985867088,0,3552910.57,1,1.0,2,2
7,151,44,0.7829801036770629,75,45210.0,45262421,78,244582.86,170,0.6220467484408675,12.407313514775991,0,244582.86,1,1.0,2,2
49,178,223,0.8140460935082178,18,45230.0,45230000,3,6689780.515000001,71,0.5808002734538009,15.774908221189154,0,6689780.515000001,1,1.0,2,3
106,190,319,-0.7324940716135792,168,45233.0,45233141,5,16765518.33,23,-0.6807734094770159,16.634834914438176,0,16765518.33,1,1.0,2,2
170,215,135,0.9880226656636976,298,45214.0,45214200,82,5208018.26,175,-0.154308820664281,15.465710161020386,0,5208018.26,1,1.0,2,2
49,178,135,-0.6050560696488488,18,45234.0,45234100,69,7176159.61,71,0.7961828637826158,15.786275064019916,0,7176159.61,1,1.0,2,2
92,49,326,-0.18399835165767986,138,45000.0,45000000,48,2422677.37,189,-0.9829265519799822,14.700384250583419,0,2422677.37,1,1.0,2,3
97,95,135,0.3253420847119801,134,45000.0,45000000,59,5683260.34,230,0.9455963874271426,16.003273743830317,0,5683260.34,5,5.0,2,2
129,115,110,0.893918596519257,215,45210.0,45221113,74,17105998.26,103,-0.4482293417404106,16.65493979386319,0,17105998.26,1,1.0,2,2
9,203,512,0.6118864012687243,286,45210.0,45233141,78,563963.73,154,0.7909456567567772,13.24274699306378,0,563963.73,1,1.0,2,2
3,198,36,-0.9599326896597445,225,45000.0,45000000,33,5696739.45,147,-0.2802306751992161,15.56427487446223,0,5696739.45,1,1.0,2,2
124,195,422,0.38963044953078774,34,45214.0,45214200,7,97088.55,33,-0.9209712877166347,16.31541925880342,0,97088.55,1,1.0,2,4
153,196,18,0.749826401204568,260,45000.0,45000000,62,21351392.46,253,-0.661634618242279,16.876627562956386,0,21351392.46,1,1.0,2,3
146,227,216,0.5702422926917871,264,45212.0,45212225,62,7310340.69,241,0.8214765533024142,15.973089401260852,0,7310340.69,7,7.0,2,2
3,198,22,-0.9549667548552553,225,45000.0,45000000,0,7622505.44,147,-0.2967128192734901,15.84661580271136,0,7622505.44,1,1.0,2,3
156,225,646,-0.64534811322955,88,45214.0,45214200,34,9005699.57,134,-0.7638886127905429,16.013368331456157,0,9005699.57,1,1.0,2,3
9,203,267,0.5842981736283683,286,45000.0,45000000,37,19116803.73,154,-0.8115390590073611,16.76607833499019,0,19116803.73,1,1.0,2,3
94,241,112,-0.2843591872810034,222,45210.0,45000000,69,6026877.34,49,0.9587178169872964,15.611739746431015,0,6026877.34,1,1.0,2,2
52,150,135,0.6901733882429719,99,45000.0,45000000,0,4748374.06,163,0.7236440382959124,15.373313024852212,0,4748374.06,1,1.0,2,2
9,237,433,0.8779600847008882,21,45210.0,45210000,39,40976845.23,154,0.47873384011578846,17.395286317235975,0,40976845.23,1,1.0,2,3
117,204,146,-0.548842958284719,231,45000.0,45000000,77,11114551.87,121,0.8359254794186372,16.507362727083763,0,11114551.87,4,4.0,2,2
94,241,135,-0.9837092937736097,222,45210.0,45000000,75,6730812.25,49,0.1797665857255624,15.72220653384492,0,6730812.25,1,1.0,2,3
7,237,316,-0.7441039398713607,24,45000.0,45000000,80,11417689.14,154,0.6680638642135335,16.25067447728559,0,11417689.14,1,1.0,2,2
83,103,442,0.38963044953078774,116,45210.0,45210000,58,7613362.97,231,-0.9209712877166347,15.845415678156437,0,7613362.97,1,1.0,2,2
53,26,614,0.9986668162884759,305,45000.0,45000000,17,18985830.21,85,-0.05161966722325418,16.759203533149453,0,18985830.21,7,7.0,2,1
81,132,135,-0.4288919379124841,222,45000.0,45000000,30,6358315.17,78,-0.9033558023246842,15.66527414711835,0,6358315.17,1,1.0,2,4
82,72,210,0.7611042586607742,114,45215.0,45215210,7,5398265.01,63,-0.6486295610349818,15.501588350708627,0,5398265.01,1,1.0,2,4
9,237,51,-0.9192859697186104,21,45233.0,45233100,39,267493.62,154,0.39359027665646673,12.496854732966414,0,267493.62,1,1.0,2,3
106,194,135,-0.8475409228928311,222,45000.0,45000000,0,20844630.85,30,0.5307300481619334,16.852607007831406,0,20844630.85,4,4.0,2,2
85,56,326,-0.9837092937736097,119,45000.0,45000000,72,4947438.63,45,0.1797665857255624,15.414380754262128,0,4947438.63,1,1.0,2,3
124,195,384,-0.06450844944931623,34,45212.0,45212200,7,2797776.7,33,0.9979171608653922,14.844335981444415,0,2797776.7,1,1.0,2,1
9,237,50,0.8140460935082178,21,45233.0,45233000,39,2029880.26,154,0.5808002734538009,14.523487856696374,0,2029880.26,1,1.0,2,3
3,198,519,-0.9549667548552553,225,45233.0,45233141,24,31520056.74,147,-0.2967128192734901,17.266134654805068,0,31520056.74,1,1.0,0,2
75,72,429,-0.9769384927771817,114,45262.0,45262700,72,4714113.03,63,-0.2135209154397959,15.366071551833507,0,4714113.03,1,1.0,2,1
106,194,135,0.9927487224577402,222,45000.0,45000000,0,6793615.85,30,0.1202080448993527,15.731494030763551,0,6793615.85,1,1.0,2,2
106,192,355,0.141540295217043,174,45000.0,45000000,5,33342016.15,27,-0.989932495087353,17.322328935856245,0,33342016.15,1,1.0,2,3
7,203,401,-0.31719128858910595,286,45210.0,45262700,78,10674193.18,154,-0.9483615800121716,16.183339627578647,0,10674193.18,1,1.0,2,2
94,241,135,-0.64534811322955,222,45210.0,45000000,75,5419722.55,49,-0.7638886127905429,15.505555366579946,0,5419722.55,1,1.0,2,4
106,194,130,-0.4288919379124835,222,45000.0,45000000,79,1600070843.13,30,0.9033558023246845,21.193313742793173,0,1600070843.13,1,1.0,2,2
134,101,615,0.10738134666416309,231,45000.0,45000000,34,4439786.4,115,0.994217906893952,15.871496152193094,0,4439786.4,13,13.0,2,3
82,132,203,-0.9599326896597447,114,45216.0,45216121,72,18753168.02,154,0.28023067519921585,16.782233467862692,0,18753168.02,1,1.0,2,4
132,260,432,-0.23449138957041052,217,45215.0,45215213,54,7929719.63,218,-0.9721181966290612,15.88463638640943,0,7929719.63,6,6.0,2,1
136,235,326,-0.548842958284719,268,45000.0,45000000,52,7871459.07,216,0.8359254794186372,15.878754126693217,0,7871459.07,1,1.0,2,2
94,241,135,-0.5772916165517278,222,45000.0,45000000,0,16234884.34,49,-0.8165380514459157,16.602672900974895,0,16234884.34,5,5.0,2,2
60,182,135,-0.30081980763566735,271,45231.0,45231300,7,4691375.15,66,0.9536809966304457,15.361236519557435,0,4691375.15,1,1.0,2,2
22,35,232,0.9880226656636976,37,45000.0,45000000,24,8673107.77,87,0.15430882066428117,15.97573785080783,0,8673107.77,1,1.0,2,3
76,243,228,-0.973118337233262,238,45214.0,45214200,48,18651844.67,176,-0.23030567023061196,16.741455662696406,0,18651844.67,1,1.0,2,3
32,122,135,0.22611568550828828,212,45000.0,45000000,66,3857497.66,243,0.9741004551724205,15.165529515844149,0,3857497.66,1,1.0,2,2
9,203,532,-0.5343725582809786,286,45000.0,45000000,78,4045243.08,154,0.8452490573530633,15.213052447816203,0,4045243.08,1,1.0,2,2
9,100,56,0.38963044953078774,222,45000.0,45000000,38,31688266.9,152,-0.9209712877166347,17.27145707255262,0,31688266.9,1,1.0,2,3
64,249,329,-0.6963762255968726,100,45252.0,45252000,77,4846654.14,128,-0.7176769136759615,15.39379936313186,0,4846654.14,1,1.0,2,1
32,187,135,-0.9893142039703664,111,45000.0,45000000,62,3093583.33,243,-0.14579919691987442,14.9448409539663,0,3093583.33,1,1.0,2,3
125,105,444,0.4975132889071803,289,45000.0,45000000,24,5825752.75,56,-0.8674563547295971,15.577798948186322,0,5825752.75,1,1.0,2,3
2,20,325,0.10738134666416309,93,45222.0,45222100,64,737988.65,249,0.994217906893952,13.511685079094024,0,737988.65,1,1.0,2,3
106,206,265,-0.03012030484690836,222,45000.0,45000000,58,5101529.56,1,-0.9995462806873573,15.445051162474536,0,5101529.56,1,1.0,2,2
45,113,135,-0.9955213724144752,89,45000.0,45000000,11,4353201.03,73,-0.09453674981719933,15.28642223112756,0,4353201.03,1,1.0,2,2
49,178,557,-0.9192859697186105,18,45221.0,45221110,43,9605700.0,71,-0.39359027665646645,16.077867334343125,0,9605700.0,1,1.0,2,2
106,206,519,0.7935716089521474,222,45233.0,45233141,0,47084246.02,1,0.6084768701151261,17.66744904486894,0,47084246.02,1,1.0,0,2
97,95,590,0.3253420847119801,134,45000.0,45000000,59,5683260.34,230,0.9455963874271426,16.003273743830317,0,5683260.34,5,5.0,2,1
106,51,157,0.5416278206559814,179,45000.0,45000000,0,45044204.87,26,0.8406184056344782,17.62315491820864,0,45044204.87,1,1.0,2,2
106,183,597,0.9668478136052775,228,45231.0,45231400,30,22929035.79,21,0.255353295116187,16.94791464741014,0,22929035.79,1,1.0,2,3
9,203,512,0.2428497220959356,286,45210.0,45233141,78,521895.35,154,0.9700639218515071,13.1652242839301,0,521895.35,1,1.0,2,3
18,33,374,0.6387494220515268,38,45213.0,45213100,66,1804335.21,244,-0.7694148268839381,15.591072096165043,0,1804335.21,1,1.0,2,2
106,143,393,0.4975132889071803,166,45210.0,45210000,5,6648590.51,5,-0.8674563547295971,15.709915587191093,0,6648590.51,1,1.0,2,2
134,12,480,0.20931464596304847,197,45210.0,45330000,77,346275.41,116,0.9778483415056568,12.754992607943175,0,346275.41,1,1.0,2,3
106,19,135,-0.2678143051621742,229,45000.0,45000000,5,1212370.0,3,0.9634705485641488,14.008088421898188,0,1212369.9,1,1.0,2,1
9,203,524,0.6648553979642866,286,45000.0,45000000,76,15726961.62,154,-0.7469720876965551,16.570887161665816,0,15726961.62,1,1.0,2,2
3,198,519,-0.9192859697186105,222,45233.0,45233141,0,458140.14,147,-0.39359027665646645,13.034932581561817,0,458140.14,1,1.0,0,1
14,212,4,-0.9259247771938499,142,45233.0,45233251,58,6089866.08,221,-0.37770796520396466,18.360843862842984,0,6089866.08,3,3.0,2,2
101,53,154,-0.7775971469736269,252,45210.0,45213351,0,3154550.97,7,0.6287628145958344,14.964357037534452,0,3154550.97,1,1.0,2,1
134,101,589,0.10738134666416309,231,45000.0,45000000,34,4439786.4,115,0.994217906893952,15.871496152193094,0,4439786.4,13,13.0,2,1
106,19,211,0.9905324521322227,229,45000.0,45000000,0,60618495.17,3,-0.13727877211326517,17.920110621796944,0,60618495.17,1,1.0,2,3
106,194,519,0.7383263540031065,222,45000.0,45000000,0,1281539.63,30,0.6744436188329455,14.063573529316834,0,1281539.63,1,1.0,0,1
143,36,135,0.9821256058680006,266,45000.0,45000000,52,9347992.29,199,-0.1882267098432439,16.05067225684003,0,9347992.29,1,1.0,2,2
8,212,194,-0.26781430516217486,143,45233.0,45233141,58,29416104.02,221,-0.9634705485641486,17.197052872122768,0,29416104.02,1,1.0,2,3
106,192,383,-0.6321034111873488,174,45000.0,45000000,0,849091.12,27,-0.7748840413670406,13.651922963529834,0,849091.12,1,1.0,2,1
81,132,39,-0.9549667548552551,222,45233.0,45233280,51,4098751.18,78,0.29671281927349075,15.226193139010325,0,4098751.18,1,1.0,2,2
9,203,199,-0.5197438121555157,286,45221.0,45221100,78,5232930.94,154,-0.8543221697498269,15.470482279345823,0,5232930.94,1,1.0,2,2
49,178,458,0.30901699437494723,18,45221.0,45221242,0,30528783.54,71,-0.9510565162951536,17.234180551930333,0,30528783.54,1,1.0,2,2
81,132,651,0.6387494220515268,222,45000.0,45000000,50,76116109.24,78,-0.7694148268839381,18.147770498718714,0,76116109.24,1,1.0,2,2
106,19,135,-0.23449138957040985,229,45000.0,45000000,70,118071886.1,3,0.9721181966290613,18.586804209647074,0,118071886.1,1,1.0,2,3
31,267,279,-0.5772916165517272,47,45210.0,45210000,58,15854067.97,222,0.8165380514459161,16.57893674269146,0,15854067.97,3,1.0,2,3
6,152,646,0.9469877530760751,9,45453.0,45453100,23,6819537.38,58,-0.32126966169236515,15.73530234131182,0,6819537.38,1,1.0,2,1
9,203,12,0.40542572835999735,286,45310.0,45310000,78,5208535.81,154,0.9141279881853337,15.465809531675514,0,5208535.81,1,1.0,2,2
9,203,416,-0.7775971469736269,86,45210.0,45210000,39,42228786.63,154,0.6287628145958344,17.55861271776016,0,42228786.63,1,1.0,2,3
3,198,135,0.8039279618328213,225,45233.0,45233223,0,13517152.3,147,0.5947266869607634,16.419470051675603,0,13517152.3,6,6.0,2,3
9,285,560,-0.30081980763566735,86,45262.0,45262700,39,3295621.57,154,0.9536809966304457,15.008105651925428,0,3295621.57,1,1.0,2,3
3,198,519,0.2428497220959358,225,45233.0,45233141,26,15745269.77,147,-0.970063921851507,16.572050609574855,0,15745269.77,1,1.0,0,1
3,198,519,-0.9192859697186105,225,45233.0,45233141,0,344568.9,147,-0.39359027665646645,12.75005225161149,0,344568.9,1,1.0,0,1
106,253,135,0.38963044953078774,110,45000.0,45000000,56,353260.04,10,-0.9209712877166347,12.914224269313655,0,353260.04,1,1.0,2,3
9,203,532,-0.7324940716135789,286,45000.0,45000000,2,3273078.33,154,0.6807734094770161,15.001241790892003,0,3273078.33,1,1.0,2,3
92,49,570,-0.18399835165767986,138,45300.0,45300000,48,255535.52,189,-0.9829265519799822,12.451120613832346,0,255535.52,1,1.0,2,2
45,178,269,0.9623090774541487,18,45213.0,45213320,74,24267551.98,71,-0.27195815753410524,17.00465074773292,0,24267551.98,1,1.0,2,3
117,204,466,-0.8190148866680802,231,45215.0,45215210,77,13204731.93,121,-0.5737722679043243,16.39608587859404,0,13204731.93,15,15.0,2,1
106,7,323,-0.9192859697186105,96,45000.0,45000000,7,83933301.0,9,-0.39359027665646645,18.245533017594187,0,83933301.0,1,1.0,2,2
146,227,216,0.5560174366570446,264,45330.0,45330000,62,745135.02,241,0.8311706263658079,13.52132205787772,0,745135.02,1,1.0,2,1
42,108,538,-0.8900275764346767,13,45235.0,45235100,0,6689780.515000001,68,0.4559066935084588,15.774908221189154,0,6689780.515000001,1,1.0,2,3
131,155,142,-0.7987793728863649,240,45214.0,45214200,39,12417608.75,160,0.6016240632249226,16.334626164257582,0,12417608.75,1,1.0,2,3
125,105,135,-0.8090169943749473,289,45210.0,45000000,72,11383208.28,56,0.5877852522924732,16.247649957449774,0,11383208.28,1,1.0,2,3
134,38,569,-0.1670516255021195,197,45214.0,45214500,34,6772597.03,114,-0.9859481499638303,15.728395327550546,0,6772597.03,1,1.0,2,4
106,30,620,-0.9999629591162655,176,45422.0,45422000,70,156445.25,16,-0.008606996888688009,11.960467779490488,0,156445.25,1,1.0,2,2
9,203,241,-0.7775971469736269,86,45000.0,45000000,39,68183554.12,154,0.6287628145958344,18.03771396646511,0,68183554.12,1,1.0,2,3
106,163,248,-0.9599326896597447,170,45000.0,45000000,0,1827207.11,14,0.28023067519921585,14.418299736919092,0,1827207.11,1,1.0,2,3
49,132,274,0.8239230057575542,81,45221.0,45221220,24,13719961.9,17,0.5667017562911176,16.434362476176723,0,13719961.9,1,1.0,2,3
134,12,283,0.7146733860429608,197,45210.0,45000000,77,5375692.3,116,-0.6994583270516471,15.497398109706527,0,5375692.3,1,1.0,2,3
14,168,533,0.42110087079608916,27,45233.0,45233124,58,7956918.03,220,-0.9070138128026362,15.889552426362188,0,7956918.03,1,1.0,2,3
106,53,565,-0.9549667548552553,54,45210.0,45210000,53,1348627.72,7,-0.2967128192734901,14.114598871214838,0,1348627.72,1,1.0,2,2
81,288,572,0.6118864012687242,63,45210.0,45210000,17,0.1,79,-0.7909456567567774,0.09531017980432487,0,0.1,1,1.0,2,3
9,203,532,-0.5343725582809786,286,45000.0,45000000,78,1583261.05,154,0.8452490573530633,14.274997865276605,0,1583261.05,1,1.0,2,2
85,131,360,-0.09882013873287143,4,45000.0,45000000,72,5731616.6,46,0.9951053111006976,15.561508352515663,0,5731616.6,4,1.0,2,3
118,235,353,-0.9123747579707273,268,45210.0,45000000,50,10888286.18,216,0.4093559588156213,16.2031981987922,0,10888286.18,1,1.0,2,2
5,170,373,0.9880226656636976,8,45210.0,45210000,72,1180718.86,36,-0.154308820664281,16.284219192877774,0,1180718.86,1,1.0,2,3
94,241,135,-0.18399835165768005,222,45210.0,45000000,77,36991708.67,49,0.9829265519799822,17.42620438252967,0,36991708.67,1,1.0,2,3
143,65,426,0.3253420847119795,243,45210.0,45213312,82,0.1,203,-0.9455963874271428,0.09531017980432487,0,0.1,1,1.0,2,1
3,198,519,-0.9549667548552553,225,45233.0,45233141,32,74001885.07,147,-0.2967128192734901,18.119601138276078,0,74001885.07,1,1.0,0,2
97,95,594,0.3253420847119801,134,45000.0,45000000,59,5683260.34,230,0.9455963874271426,16.003273743830317,0,5683260.34,5,5.0,2,2
